Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Month_Dec,Month_Feb,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Returning_Visitor
-0.3968341212798464,-0.29433385328303485,-0.39485334085207435,-0.2432542315191726,-0.32978441951088977,-0.2989611453699393,0.5307120278081101,0.18113612950215827,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.6076393756040971,-0.5368077414171112,-0.4546470552849395,1.582482542337554,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8098156235735461,0.722046098013347,1.95818176954672,1.267533008955782,0.040688855280053275,0.37287512078594837,-0.2778716635905586,-0.21924857162980357,0.30764298959966047,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.20649075114684987,-0.28988038708997055,-0.39485334085207435,-0.2432542315191726,-0.5381756365807953,-0.5340510382840865,-0.4546470552849395,-0.3710248254541956,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.20649075114684987,1.2632659477412036,-0.39485334085207435,-0.2432542315191726,0.5269350284431661,0.06751513049338992,-0.3822828620254169,-0.6185452514108472,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3968341212798464,-0.43461803836456026,-0.39485334085207435,-0.2432542315191726,-0.42240273820862556,-0.33320552430657147,-0.4546470552849395,-0.7137454231492653,-0.3201111570862809,-0.31261133965237436,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.921452677066983,0.8858346878790043,-0.39485334085207435,-0.2432542315191726,1.360499896722788,0.023251337433252982,-0.4121237605090731,-0.5892589269764477,-0.22766913967278912,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,0.920562882908543,-0.043719940219228974,-0.4546470552849395,-0.6941613884077402,-0.06680933887785208,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.508153187360198,-0.05328999558342968,-0.39485334085207435,-0.2432542315191726,0.24908007234995874,-0.2199181526970319,-0.3629857548222348,-0.565233151124686,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.7002576943018328,-0.618327391207985,3.6701118780126682,3.227541378372712,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2.921452677066983,1.672428154228986,0.3894916959475238,-0.08725666529338662,2.84239299588656,3.496183111602146,-0.19582505245860254,-0.42062709186950764,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.44555731788305947,-0.4920878905749852,-0.4546470552849395,0.38340557248098817,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.005620304068814607,-0.2569804948013058,-0.4546470552849395,-0.48710760025283395,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.5844847959296632,-0.45161248744887117,-0.4546470552849395,-0.06257629369760358,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6984965574931945,-0.4513185365885514,1.1738367327471217,-0.22217347932649884,-0.21401152113872007,0.3815332106843096,-0.11091713730220729,0.20017616384984188,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.4131404960002425,-0.16462665041003716,-0.39485334085207435,-0.2432542315191726,0.6427079268153357,0.40808726335620926,-0.4546470552849395,-0.8187727034197421,-0.3201111570862809,-0.31261133965237436,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3968341212798464,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,0.06384343495448722,0.5168983781311174,-0.3257483386193893,-0.4690377187904666,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.5613302162552292,-0.5465218381715793,-0.4546470552849395,-0.10174436318065365,-0.3201111570862809,-0.31261133965237436,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,1.95818176954672,0.3399799124781354,-0.30662983983645586,-0.34974574310471973,-0.25822995340229404,-0.2975846900326681,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,0.8742537235596751,0.5597964710543203,-0.4546470552849395,-0.8237229116529619,4.939894441926575,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.20649075114684987,-0.236995476047332,-0.39485334085207435,-0.2432542315191726,-0.37609357885975764,-0.5500399164556299,0.030618706426260175,0.16321609233651835,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,5.095561916745113,8.348909016344784,-0.46871189755749343,-0.38571415541180415,0.27325158728186,-0.038384243523989635,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.7002576943018328,-0.618327391207985,3.6701118780126682,3.227541378372712,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.09517168506649826,0.12763206850980746,0.3894916959475238,0.7159199932474846,-0.44555731788305947,-0.1050380192948032,-0.4546470552849395,-0.5687482511558195,-0.3201111570862809,-0.31261133965237436,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1114780597868943,-0.018497290950114847,-0.39485334085207435,-0.2432542315191726,-0.30662983983645586,-0.12373984337177785,-0.4546470552849395,-0.8557296698845125,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3968341212798464,-0.18689398137535865,-0.39485334085207435,-0.2432542315191726,-0.4918664772319274,0.013285805199082786,-0.4546470552849395,-0.36167790959637564,-0.3201111570862809,-0.31261133965237436,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.7002576943018328,-0.618327391207985,3.6701118780126682,3.227541378372712,-0.3201111570862809,-0.31261133965237436,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,0.3894916959475238,-0.2432542315191726,0.4343167097454303,-0.032614864622640384,-0.29289180825580446,-0.56254514554984,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.3968341212798464,-0.3221680169896867,-0.39485334085207435,-0.2432542315191726,-0.028774883743248547,-0.11189914705754783,-0.4546470552849395,-0.8116655762936548,2.4192613267977965,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.3968341212798464,-0.0922578247727423,-0.39485334085207435,-0.2432542315191726,0.017534275605619334,0.13970908619847686,-0.4546470552849395,-0.6633453237617116,5.65224104502173,-0.31261133965237436,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.630793955278531,-0.5030709459319992,-0.4546470552849395,-0.5423851140201127,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.35293899918532373,-0.5435025918830284,0.31874524470836196,0.7856571686330246,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.35293899918532373,-0.5060639379049975,-0.3257483386193893,0.5286167255025312,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.09517168506649826,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.653948534952965,-0.591022903033264,1.6077324113638647,1.3996982249377325,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.6771031146273989,-0.6157019596527233,-0.4546470552849395,1.1712178333287646,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3968341212798464,-0.10060807388473786,0.3894916959475238,-0.2432542315191726,-0.21401152113872007,0.8600093605422826,-0.4546470552849395,-0.6280652685846889,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5.938077039200465,5.971037591369974,1.95818176954672,0.5156528474170836,4.023276559282691,1.6370785007423267,-0.41862295754611817,-0.7041276689173276,9.209244767614107,-0.31261133965237436,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.5381756365807953,-0.5352324824839543,-0.4546470552849395,-0.8116655762936548,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.6771031146273989,-0.5845118327762151,-0.4546470552849395,1.1712178333287646,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.5381756365807953,-0.5643747727473584,-0.4546470552849395,0.4857766585018607,-0.3201111570862809,-0.31261133965237436,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.20649075114684987,-0.2843135543486402,-0.39485334085207435,-0.2432542315191726,0.13330717397778905,-0.34633268208287965,-0.4546470552849395,-0.5687482511558195,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.09517168506649826,-0.07462952107330668,0.3894916959475238,-0.12379663576068783,-0.5613302162552292,-0.48285512295648464,-0.4546470552849395,-0.4281449284972465,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.09517168506649826,-0.22864522693533645,-0.39485334085207435,-0.2432542315191726,-0.6076393756040971,-0.3250666864852604,-0.4546470552849395,-0.2975846900326681,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.20649075114684987,1.887122337138522,1.95818176954672,1.3778556120974412,-0.19085694146428614,0.03887063570510737,0.6832174823055306,0.7457715861754024,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.5844847959296632,-0.5561921777509625,0.23281276005673027,0.028815854720689395,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.7002576943018328,-0.6057253197427291,-0.4546470552849395,1.1712178333287646,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.4918664772319274,-0.5598240247007353,-0.4546470552849395,-0.3710248254541956,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,0.5963987674664678,-0.18756567564923654,0.26899485668649165,0.38263019456185837,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.20649075114684987,0.08755087277222875,-0.39485334085207435,-0.2432542315191726,-0.05192946341768249,0.4537028239131025,0.08312393844450146,0.0880417770165134,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.20649075114684987,0.6030395846194214,2.742526806346318,0.675585487385502,1.4299636357460896,1.4068411303289727,0.3192767817683014,0.3936610337707149,0.08473451861077737,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.5381756365807953,-0.15418609800930103,-0.4546470552849395,-0.591345211155543,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3968341212798464,-0.42348437288189955,-0.39485334085207435,-0.2432542315191726,-0.44555731788305947,0.4603749202888166,-0.4546470552849395,-0.5687482511558195,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.5381756365807953,-0.3752124291907576,-0.4546470552849395,-0.3710248254541956,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.3968341212798464,-0.4318346219938951,-0.39485334085207435,-0.2432542315191726,-0.46871189755749343,-0.4437361927830863,-0.4546470552849395,-0.6566253201062144,-0.3201111570862809,0.6822811649713879,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,0.2722346520243927,1.1575582697885436,-0.4546470552849395,-0.6459983222783691,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.4131404960002425,-0.12612272393061263,-0.39485334085207435,-0.2432542315191726,-0.21401152113872007,-0.07035606860732288,-0.16002142308476597,0.11857602252069371,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.44555731788305947,-0.5063352325165441,-0.11091713730220729,-0.028304227759126045,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.1677023617898522,-0.17664228921029979,-0.2827821066054707,-0.028304227759126045,-0.3201111570862809,3.6669586788426747,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0164653684269385,1.0506129370223836,-0.39485334085207435,-0.2432542315191726,1.8699006495603345,0.6831634730029038,-0.4546470552849395,-0.8027325161125103,2.9238448087314923,0.6822811649713879,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.630793955278531,-0.3358309558618331,-0.4546470552849395,0.6571369470677778,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.7002576943018328,-0.618327391207985,3.6701118780126682,3.227541378372712,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.508153187360198,-0.22753186038707035,0.3894916959475238,-0.12988663086199445,-0.5150210569063614,-0.49761879975307544,-0.4546470552849395,-0.591345211155543,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.6771031146273989,-0.6141267007195663,-0.4546470552849395,1.1712178333287646,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.508153187360198,2.5408540618765243,-0.39485334085207435,-0.2432542315191726,-0.44555731788305947,-0.2250596228435888,-0.19684962195383898,-0.435284936236819,-0.3201111570862809,-0.31261133965237436,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5247775494936793,1.337119262295081,2.742526806346318,1.3729367699191508,0.1796163333266569,0.5946657443404492,-0.33566361975740205,-0.32933122051959357,1.1309596273959275,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.7002576943018328,-0.618327391207985,3.6701118780126682,3.227541378372712,-0.3201111570862809,-0.31261133965237436,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.508153187360198,0.2501023888190757,-0.39485334085207435,-0.2432542315191726,-0.21401152113872007,-0.28543017122632347,-0.3687145706333078,-0.4471849628449301,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.6771031146273989,-0.618327391207985,3.6701118780126682,3.227541378372712,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.20649075114684987,0.4866927803256166,-0.39485334085207435,-0.2432542315191726,-0.6076393756040971,-0.5742201410795895,-0.4546470552849395,-0.3710248254541956,-0.3201111570862809,-0.31261133965237436,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4131404960002425,0.39871694162614424,1.1738367327471217,-0.15190430535091956,-0.42240273820862556,-0.5131788574197566,-0.04217116195517869,-0.2682086482019983,-0.3201111570862809,-0.31261133965237436,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2231151132803313,0.9370031590119605,0.3894916959475238,0.48051826042929396,0.920562882908543,0.7378128757474337,-0.4546470552849395,-0.600228261548072,0.04134141472041855,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.09517168506649826,-0.2832001878003741,-0.39485334085207435,-0.2432542315191726,0.017534275605619334,-0.21039658760745258,-0.4546470552849395,-0.820845600932559,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.44555731788305947,-0.4303114860796789,-0.4546470552849395,-0.3710248254541956,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3968341212798464,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,0.017534275605619334,0.16612967873286888,-0.4546470552849395,-0.45394109610511374,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.09517168506649826,0.0357793282778563,-0.39485334085207435,-0.2432542315191726,-0.05192946341768249,0.09165931266787258,-0.4546470552849395,-0.3651158563680991,1.5372265568622403,-0.31261133965237436,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.508153187360198,-0.1989554523334639,-0.39485334085207435,-0.2432542315191726,0.5037804487687321,0.13795385445729294,-0.19216239026860224,-0.43324179372569877,-0.23099967327218907,-0.31261133965237436,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3968341212798464,-0.19184227715161545,-0.39485334085207435,-0.2432542315191726,0.31854381137326054,0.36546870118086755,-0.4546470552849395,-0.7361819487860043,1.948737501494875,-0.31261133965237436,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8098156235735461,1.143380228268027,0.3894916959475238,-0.035960168291213734,0.7584808251875055,0.46261767524161906,-0.2699563543165338,-0.6887272861179008,0.028467638224652456,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.37609357885975764,-0.45861363824539936,-0.4546470552849395,-0.06257629369760358,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3.5247775494936793,1.192010488652175,1.95818176954672,0.1565773684018735,1.1289540999784484,0.033862937439800914,-0.3609025246991781,-0.45930133525321526,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.09517168506649826,0.47787862867073794,5.095561916745113,0.5648412691999891,4.671604790166842,3.5574172122062606,-0.41680348513305127,-0.4934618045129034,0.15874312831990336,-0.31261133965237436,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.09517168506649826,-0.07834074291941637,-0.39485334085207435,-0.2432542315191726,-0.4918664772319274,-0.4951219470279566,0.6702872086252238,0.45016931886940886,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.21401152113872007,-0.373792003403296,-0.4546470552849395,-0.6652683358513304,-0.3201111570862809,3.6669586788426747,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.3968341212798464,-0.24924250807825885,-0.39485334085207435,-0.2432542315191726,-0.7002576943018328,-0.618327391207985,0.645288653386491,1.0341295901380896,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.3968341212798464,-0.33441504902061353,-0.39485334085207435,-0.2432542315191726,1.1521086796528826,0.9205547290610737,-0.3791941394171903,-0.4955745124495524,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.09517168506649826,-0.19301749739082208,0.3894916959475238,-0.03806824351048112,-0.44555731788305947,-0.45909684267461814,-0.4546470552849395,-0.5687482511558195,-0.3201111570862809,-0.31261133965237436,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6984965574931945,-0.4513185365885514,-0.39485334085207435,-0.2432542315191726,-0.630793955278531,-0.6030998881874675,1.6077324113638647,1.6852987195897513,-0.3201111570862809,3.6669586788426747,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.3968341212798464,-0.35668237998593505,-0.39485334085207435,-0.2432542315191726,-0.4918664772319274,-0.5610929833032814,0.29530910690597295,0.04958679941241374,-0.3201111570862809,-0.31261133965237436,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2.318127804640287,0.5715869796309048,0.3894916959475238,-0.13785047055580368,0.8974083032341091,0.8836820015571962,-0.2509552604381997,-0.3646781473383011,0.1355338016962302,-0.31261133965237436,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
